"n","lambda","rep","theta","sigma","true_tau","bias","ci_lower","ci_upper","ci_width","coverage","mean_score","sd_score"
1600,0.05,54,0.123637325688074,0.632537981093414,0.15,-0.0263626743119263,0.0926435341431545,0.154631117232993,0.0619875830898385,1,1.24344978758018e-16,0.632735741917723
3200,0.05,54,0.15138972746017,0.660775806099489,0.15,0.00138972746016949,0.128495434542394,0.174284020377945,0.0457885858355511,1,3.79751785573035e-15,0.660879076523829
800,0.1,54,0.162113065265694,0.672716654940793,0.15,0.0121130652656937,0.115497036026385,0.208729094505002,0.0932320584786167,1,-1.03465847001161e-15,0.673137497431089
1600,0.1,54,0.150724845202929,0.663194648588717,0.15,0.000724845202929175,0.11822890455359,0.183220785852269,0.0649918812986791,1,-2.8434199439431e-15,0.66340199411468
3200,0.1,54,0.157757206445418,0.65812332559802,0.15,0.00775720644541805,0.134954815599417,0.180559597291419,0.0456047816920012,1,5.27080983026007e-15,0.65822618147512
800,0.01,55,0.19413101691305,0.688752110080278,0.15,0.0441310169130497,0.146403807743591,0.241858226082508,0.0954544183389168,1,1.5523704283843e-15,0.689182984135609
1600,0.01,55,0.173329434618905,0.674301655122099,0.15,0.0233294346189045,0.140289260650028,0.206369608587781,0.0660803479377531,1,1.63341562497976e-16,0.674512473215456
3200,0.01,55,0.151007908723702,0.641122913889013,0.15,0.00100790872370191,0.128794541267777,0.173221276179627,0.0444267349118496,1,4.49675019442708e-15,0.641223112829044
800,0.05,55,0.129752210809935,0.636727220000226,0.15,-0.0202477891900648,0.0856300763466426,0.173874345273228,0.0882442689265852,1,8.30364423054508e-16,0.637125547984134
1600,0.05,55,0.11611430446666,0.637186654797918,0.15,-0.0338856955333399,0.0848927320958232,0.147335876837497,0.0624431447416738,0,1.41036488043866e-15,0.637385869014072
3200,0.05,55,0.161410594130812,0.66363491961564,0.15,0.0114105941308124,0.13841723980413,0.184403948457495,0.0459867086533653,1,3.57089358082874e-15,0.663738636881196
800,0.1,55,0.111517685365714,0.625614176314085,0.15,-0.0384823146342857,0.0681656313896612,0.154869739341768,0.0867041079521063,1,1.00155994608997e-15,0.62600555212735
1600,0.1,55,0.136727951864682,0.6394008914552,0.15,-0.0132720481353183,0.105397883891307,0.168058019838057,0.0626601359467498,1,-1.92158788880903e-15,0.639600797944829
3200,0.1,55,0.12662293618603,0.636144808373335,0.15,-0.0233770638139703,0.10458204811691,0.14866382425515,0.0440817761382399,0,-2.79965016013878e-15,0.636244229302026
800,0.01,56,0.183517311014033,0.683545341704636,0.15,0.033517311014033,0.13615090585479,0.230883716173276,0.0947328103184862,1,1.11410880521134e-15,0.683972958475709
1600,0.01,56,0.164239155962727,0.665979461602771,0.15,0.0142391559627275,0.131606761983107,0.196871549942348,0.0652647879592403,1,-2.33729702259211e-15,0.666187677790948
3200,0.01,56,0.149847622181782,0.644620130320155,0.15,-0.000152377818217753,0.127513084585195,0.17218215977837,0.0446690751931745,1,5.65738428326412e-15,0.644720875828363
800,0.05,56,0.148902998228399,0.64730916292011,0.15,-0.00109700177160099,0.104047586007021,0.193758410449777,0.0897108244427569,1,1.29063426612674e-15,0.647714110825167
1600,0.05,56,0.155913074965511,0.654672908894094,0.15,0.005913074965511,0.123834691888349,0.187991458042673,0.0641567661543248,1,1.13955719860392e-15,0.654877590127451
3200,0.05,56,0.162208794636119,0.66091957071021,0.15,0.0122087946361195,0.139309520620249,0.18510806865199,0.0457985480317414,1,7.81971709606921e-15,0.661022863603036
800,0.1,56,0.108726362580075,0.634526086582904,0.15,-0.0412736374199249,0.064756756077831,0.152695969082319,0.0879392130044881,1,-5.02514696520961e-16,0.634923037567356
1600,0.1,56,0.164768424436982,0.667895943239683,0.15,0.0147684244369819,0.132042124582727,0.197494724291237,0.0654525997085093,1,2.33174590746899e-15,0.66810475860925
3200,0.1,56,0.145423402201429,0.632764617008064,0.15,-0.00457659779857106,0.123499629635813,0.167347174767045,0.0438475451312317,1,6.45939898791248e-15,0.632863509658042
800,0.01,57,0.150021039316859,0.639638478591188,0.15,2.10393168592893e-05,0.105697168632822,0.194344910000896,0.0886477413680737,1,3.34732241924485e-16,0.640038627819312
1600,0.01,57,0.157854239161198,0.654846295614757,0.15,0.00785423916119818,0.125767360290838,0.189941118031558,0.0641737577407197,1,1.24816823543483e-15,0.655051031056876
3200,0.01,57,0.157224598553926,0.65354443919997,0.15,0.00722459855392593,0.134580855112183,0.179868341995669,0.0452874868834852,1,-5.05697046737641e-15,0.653646579458345
800,0.05,57,0.1631724528823,0.647274869073401,0.15,0.0131724528823005,0.118319417059587,0.208025488705014,0.0897060716454263,1,6.23737173022221e-16,0.647679795524688
1600,0.05,57,0.133578251880991,0.645708712640368,0.15,-0.0164217481190086,0.10193910634902,0.165217397412962,0.0632782910639422,1,-1.54695700693708e-15,0.645910591248596
3200,0.05,57,0.136605482621094,0.637704022896179,0.15,-0.0133945173789062,0.114510571517719,0.158700393724469,0.0441898222067494,1,-3.3521276032733e-15,0.637803687509258
800,0.1,57,0.120431648566753,0.626408948024045,0.15,-0.0295683514332473,0.0770245207330836,0.163838776400422,0.0868142556673382,1,-4.07000821933678e-16,0.626800821035802
1600,0.1,57,0.126989437933813,0.625670962622247,0.15,-0.0230105620661868,0.0963321241110105,0.157646751756616,0.0613146276456055,1,2.40793496253389e-15,0.625866576496848
3200,0.1,57,0.144485306078019,0.635661661249295,0.15,-0.0055146939219812,0.122461157895072,0.166509454260965,0.0440482963658933,1,-5.00887525900495e-15,0.635761006668552
800,0.01,58,0.125354367417666,0.616960089678928,0.15,-0.0246456325823341,0.0826020000298086,0.168106734805523,0.0855047347757147,1,9.05386876581815e-16,0.617346051612006
1600,0.01,58,0.185968978709276,0.686341866452994,0.15,0.0359689787092764,0.15233884522603,0.219599112192523,0.0672602669664933,0,1.42932540803109e-15,0.686556448877012
3200,0.01,58,0.148396074139762,0.64250246479958,0.15,-0.00160392586023803,0.126134908561766,0.170657239717758,0.0445223311559916,1,-1.03229924608428e-15,0.642602879344978
800,0.05,58,0.172869465265504,0.661035696191997,0.15,0.022869465265504,0.127062870296297,0.218676060234711,0.091613189938414,1,-1.30340183090993e-15,0.661449231231627
1600,0.05,58,0.157855702609324,0.655324445754478,0.15,0.00785570260932411,0.125745394812638,0.18996601040601,0.0642206155933724,1,1.43277750774828e-15,0.655529330688592
3200,0.05,58,0.134336452047052,0.626618620128518,0.15,-0.0156635479529484,0.112625623495931,0.156047280598172,0.0434216571022415,1,-2.66888941502508e-15,0.626716552241349
800,0.1,58,0.136704671693416,0.657337512625152,0.15,-0.0132953283065838,0.091154343061631,0.182255000325201,0.0911006572635703,1,-6.06103708888916e-16,0.657748734130887
1600,0.1,58,0.174034910218815,0.656870415686648,0.15,0.0240349102188147,0.141848851287423,0.206220969150207,0.0643721178627842,1,-6.43027298075083e-16,0.657075783962944
3200,0.1,58,0.148417045158505,0.641973306623982,0.15,-0.00158295484149504,0.12617421363899,0.17065987667802,0.0444856630390292,1,-6.16992568147623e-15,0.642073638469029
800,0.01,59,0.125406978886802,0.637377750128171,0.15,-0.0245930211131978,0.0812397658139009,0.169574191959703,0.0883344261458026,1,8.57508508644855e-16,0.637776485074977
1600,0.01,59,0.124985423261938,0.624021104787931,0.15,-0.0250145767380621,0.094408950987507,0.155561895536369,0.0611529445488619,1,-6.58726545532673e-16,0.624216202840154
3200,0.01,59,0.125785457119252,0.612741551815204,0.15,-0.0242145428807482,0.104555435619286,0.147015478619218,0.0424600429999323,0,4.53465390237717e-15,0.612837315127787
800,0.05,59,0.179761920829223,0.683838334273737,0.15,0.0297619208292227,0.132375212693878,0.227148628964567,0.0947734162706885,1,-5.25135490647699e-16,0.684266134337021
1600,0.05,59,0.176143092815665,0.664190804557243,0.15,0.0261430928156646,0.143598341420793,0.208687844210537,0.0650895027897439,1,-2.72167705039905e-15,0.664398461527943
3200,0.05,59,0.173247739445352,0.667966215215728,0.15,0.0232477394453521,0.150104316140256,0.196391162750449,0.0462868466101928,0,-6.86354618972818e-15,0.668070609404879
800,0.1,59,0.159274440170398,0.657564809358332,0.15,0.00927444017039791,0.113708360968024,0.204840519372772,0.0911321584047478,1,-1.6409443248655e-15,0.657976173057846
1600,0.1,59,0.123452056713719,0.622749656025027,0.15,-0.0265479432862807,0.0929378842838754,0.153966229143563,0.061028344859688,1,-2.59472998642707e-15,0.622944356563167
3200,0.1,59,0.149924165520961,0.647655808319984,0.15,-7.58344790389442e-05,0.127484448980637,0.172363882061285,0.0448794330806474,1,4.01423685958413e-15,0.647757028264077
800,0.01,60,0.140892303028049,0.646279202969486,0.15,-0.00910769697195088,0.0961082620783955,0.185676343977703,0.0895680818993072,1,8.23646706393788e-17,0.646683506545452
1600,0.01,60,0.144089219439312,0.644437471939568,0.15,-0.0059107805606875,0.112512363557073,0.175666075321552,0.0631537117644797,1,8.45087888556861e-16,0.644638953098761
3200,0.01,60,0.163431624927037,0.665073389889783,0.15,0.0134316249270372,0.140388431064001,0.186474818790074,0.0460863877260728,1,2.19955997859955e-15,0.665177331969015
800,0.05,60,0.135550836733383,0.650891141288632,0.15,-0.0144491632666173,0.0904472106360206,0.180654462830745,0.0902072521947241,1,2.20379270388094e-16,0.651298330031174
1600,0.05,60,0.160693298234467,0.650008874851242,0.15,0.0106932982344669,0.128843448625971,0.192543147842963,0.0636996992169919,1,-2.61290988845531e-15,0.650212097890397
3200,0.05,60,0.156927833793273,0.652693735227909,0.15,0.00692783379327269,0.134313565198737,0.179542102387809,0.0452285371890717,1,5.33611349551322e-15,0.652795742532627
800,0.1,60,0.154586800177069,0.676247567679684,0.15,0.004586800177069,0.107726095664347,0.201447504689791,0.0937214090254441,1,1.28400762244851e-15,0.676670619061493
1600,0.1,60,0.145697703237078,0.650339524383504,0.15,-0.00430229676292246,0.113831652099213,0.177563754374942,0.0637321022757288,1,7.56859852568681e-16,0.650542850799097
3200,0.1,60,0.17763066008723,0.669126235974496,0.15,0.0276306600872299,0.154447044851986,0.200814275322474,0.046367230470488,0,3.36281349988532e-15,0.669230811459385
800,0.01,61,0.142214133889507,0.646993685633996,0.15,-0.00778586611049317,0.0973805827269944,0.187047685052019,0.0896671023250248,1,1.09721259855533e-15,0.647398436180706
1600,0.01,61,0.181758437739787,0.667836003969371,0.15,0.0317584377397867,0.149035074855809,0.214481800623765,0.0654467257679558,1,-1.22096777133152e-15,0.668044800599133
3200,0.01,61,0.175877042861705,0.676491009157555,0.15,0.0258770428617051,0.152438255943464,0.199315829779946,0.0468775738364814,0,-3.08912617708046e-15,0.67659673565803
800,0.05,61,0.129068892166374,0.647657171135288,0.15,-0.0209311078336264,0.0841893646491791,0.173948419683568,0.0897590550343889,1,8.5112472625326e-16,0.648062336749603
1600,0.05,61,0.143433170670862,0.64156251075103,0.15,-0.00656682932913849,0.111997185298284,0.174869156043439,0.0628719707451555,1,2.56784177254943e-15,0.641763093063498
3200,0.05,61,0.145507648184361,0.653377061650919,0.15,-0.00449235181563948,0.122869703972251,0.16814559239647,0.0452758884242182,1,2.88866153219658e-15,0.653479175750419
800,0.1,61,0.109496492294493,0.635399728816653,0.15,-0.0405035077055074,0.0654663465866052,0.15352663800238,0.0880602914157748,1,-1.04152797497648e-16,0.635797226339935
1600,0.1,61,0.140083699361181,0.649065959137382,0.15,-0.00991630063881863,0.108280051773676,0.171887346948687,0.0636072951750108,1,2.37778546852141e-15,0.64926888737718
3200,0.1,61,0.182959543463909,0.689877175511804,0.15,0.0329595434639091,0.159056958067075,0.206862128860743,0.0478051707936682,0,5.68885216711834e-16,0.689984994091116
800,0.01,62,0.157174725040641,0.633860347733534,0.15,0.00717472504064068,0.113251251039265,0.201098199042017,0.0878469480027521,1,-1.34572908372377e-15,0.634256882240715
1600,0.01,62,0.0833774198589867,0.594274798209965,0.15,-0.0666225801410133,0.0542584898237032,0.11249634989427,0.058237860070567,0,1.48457635074095e-15,0.594460596181743
3200,0.01,62,0.170773897872618,0.664552767867462,0.15,0.0207738978726178,0.147748742310876,0.19379905343436,0.0460503111234839,1,3.06751152256979e-15,0.664656628580434
800,0.05,62,0.199434810335425,0.71802213607909,0.15,0.0494348103354248,0.149679329117438,0.249190291553412,0.0995109624359735,1,7.76184672091063e-16,0.718471321068962
1600,0.05,62,0.131250064823039,0.645579597738208,0.15,-0.0187499351769612,0.0996172458050202,0.162882883841057,0.0632656380360371,1,3.68940988870747e-16,0.645781435979107
3200,0.05,62,0.153997549229866,0.645720495420382,0.15,0.0039975492298662,0.131624886628264,0.176370211831468,0.0447453252032038,1,-6.18206874580807e-15,0.645821412900938
800,0.1,62,0.182315588059634,0.690067084111969,0.15,0.0323155880596343,0.134497257513204,0.230133918606065,0.0956366610928608,1,-1.51420542771064e-15,0.690498780797366
1600,0.1,62,0.165735007437916,0.653758456216587,0.15,0.0157350074379156,0.13370143171859,0.197768583157241,0.0640671514386508,1,1.12909681604378e-15,0.653962851549459
3200,0.1,62,0.126737383343377,0.641640422137681,0.15,-0.0232626166566233,0.104506085470928,0.148968681215826,0.0444625957448977,0,1.03864833400635e-15,0.641740701957334
800,0.01,63,0.179667729491581,0.67641145871927,0.15,0.0296677294915813,0.132795668117932,0.22653979086523,0.093744122747298,1,1.57929225252929e-15,0.67683461262911
1600,0.01,63,0.135639472875528,0.643037347207743,0.15,-0.0143605271244724,0.104131221844494,0.167147723906561,0.0630165020620677,1,-8.47655279301307e-16,0.643238390622755
3200,0.01,63,0.122264060493486,0.618846538824801,0.15,-0.0277359395065142,0.100822515872415,0.143705605114557,0.0428830892421426,0,-2.32019264911898e-15,0.618943256265232
800,0.05,63,0.149441075606087,0.63648578685585,0.15,-0.000558924393912918,0.1053356712987,0.193546479913474,0.0882108086147736,1,1.85962356624714e-15,0.636883963802431
1600,0.05,63,0.125865754137983,0.634559202593105,0.15,-0.0241342458620169,0.0947729245594596,0.156958583716507,0.062185659157047,1,5.33739719088544e-16,0.634757595345363
3200,0.05,63,0.137278301973414,0.640857065842676,0.15,-0.0127216980265859,0.115074145513092,0.159482458433736,0.0444083129206439,1,-5.61065083282131e-15,0.640957223234216
800,0.1,63,0.185649755024197,0.672046993973997,0.15,0.0356497550241967,0.139080130069633,0.23221937997876,0.0931392499091267,1,9.02472541142174e-16,0.6724674175334
1600,0.1,63,0.119213115646161,0.631476903663848,0.15,-0.0307868843538388,0.0882713159399109,0.150154915352411,0.0618835994125006,1,8.45851166886291e-16,0.631674332745947
3200,0.1,63,0.153139791421425,0.65723972966613,0.15,0.00313979142142529,0.130368015049954,0.175911567792896,0.0455435527429419,1,-5.45376244165396e-15,0.657342447448998
800,0.01,64,0.130369828095389,0.635667304699008,0.15,-0.0196301719046114,0.0863211406655683,0.174418515525209,0.0880973748596406,1,1.43218770176645e-15,0.636064969614162
1600,0.01,64,0.145204408547997,0.640109860570985,0.15,-0.00479559145200334,0.113839601726295,0.176569215369699,0.0627296136434042,1,2.50785503475015e-15,0.640309988717369
3200,0.01,64,0.149575983255408,0.647512719374302,0.15,-0.000424016744591638,0.127141224403011,0.172010742107806,0.0448695177047952,1,3.96904731303493e-16,0.647613916955509
800,0.05,64,0.133621117377872,0.636551251030615,0.15,-0.0163788826221282,0.0895111767179768,0.177731058037767,0.08821988131979,1,9.46950851066219e-16,0.636949468930703
1600,0.05,64,0.165562258543293,0.66673015512325,0.15,0.0155622585432933,0.132893081257084,0.198231435829503,0.0653383545724187,1,2.17867390794879e-15,0.666938606013172
3200,0.05,64,0.173091619599615,0.669469583266905,0.15,0.0230916195996154,0.149896108206231,0.196287130993,0.0463910227867694,1,-9.76718705913982e-16,0.669574212412384
800,0.1,64,0.159660186187845,0.672496060131731,0.15,0.00966018618784456,0.113059443108012,0.206260929267677,0.0932014861596657,1,-5.53584955653719e-16,0.672916764620883
1600,0.1,64,0.114078204594617,0.61387760782577,0.15,-0.0359217954053829,0.0839987545382642,0.14415765465097,0.0601589001127056,0,1.04813578064196e-15,0.614069534548554
3200,0.1,64,0.193988928129326,0.677910187052049,0.15,0.0439889281293259,0.1705009701093,0.217476886149352,0.046975916040052,0,-4.03684030647611e-15,0.678016135351056
800,0.01,65,0.0662928566879164,0.617020218391478,0.15,-0.0837071433120836,0.0235363226694253,0.109049390706408,0.0855130680369822,0,3.88057641576012e-16,0.617406217940269
1600,0.01,65,0.144532209713215,0.652111461901003,0.15,-0.00546779028678482,0.112579335232422,0.176485084194008,0.0639057489615865,1,1.03209107926716e-15,0.652315342306767
3200,0.01,65,0.153970470605411,0.647517695786721,0.15,0.00397047060541125,0.131535539332289,0.176405401878534,0.0448698625462454,1,-7.44598827040477e-15,0.647618894145673
800,0.05,65,0.106071678709876,0.616464772557792,0.15,-0.0439283212901238,0.0633536344166413,0.148789723003111,0.0854360885864698,0,8.17696604871188e-16,0.616850424627141
1600,0.05,65,0.135674573768307,0.632600164757707,0.15,-0.0143254262316927,0.104677735279827,0.166671412256787,0.0619936769769604,1,3.1488700535931e-15,0.632797945023523
3200,0.05,65,0.171521793227153,0.66393111369217,0.15,0.0215217932271533,0.148518176487885,0.194525409966421,0.046007233478536,1,5.05415154172795e-15,0.664034877248901
800,0.1,65,0.159751067416261,0.672775089793621,0.15,0.00975106741626083,0.113130988922652,0.20637114590987,0.0932401569872177,1,3.6727565433381e-16,0.673195968839975
1600,0.1,65,0.160148314838825,0.659421791234043,0.15,0.010148314838825,0.127837240802835,0.192459388874815,0.0646221480719807,1,-2.19418233582402e-15,0.659627957189129
3200,0.1,65,0.148246673793267,0.647989525351508,0.15,-0.00175332620673302,0.125795394760187,0.170697952826347,0.0449025580661594,1,1.06015890510847e-15,0.648090797451109
800,0.01,66,0.168331358742799,0.67170667591069,0.15,0.0183313587427992,0.121785316193508,0.214877401292091,0.0930920850985834,1,1.53071999520193e-16,0.672126886571691
1600,0.01,66,0.148358777389814,0.649688481901067,0.15,-0.00164122261018557,0.1165246267474,0.180192928032229,0.0636683012848296,1,2.03198569082019e-15,0.649891604770465
3200,0.01,66,0.144203263932675,0.645253048370663,0.15,-0.00579673606732506,0.12184679724742,0.16655973061793,0.0447129333705095,1,-1.02693895054351e-15,0.645353892795498
800,0.05,66,0.199695631823165,0.726958626218407,0.15,0.0496956318231648,0.149320894812161,0.250070368834169,0.100749474022008,1,-1.95232718880334e-15,0.727413401756299
1600,0.05,66,0.167844147057862,0.682154669947322,0.15,0.0178441470578618,0.134419182433298,0.201269111682426,0.0668499292491279,1,1.28645358254964e-15,0.682367943258754
3200,0.05,66,0.162148200729387,0.648484742624479,0.15,0.0121482007293871,0.139679763608495,0.184616637850279,0.0449368742417841,1,2.12215661710147e-15,0.648586092119922
800,0.1,66,0.111718694357724,0.626796721671675,0.15,-0.038281305642276,0.0682846956749933,0.155152693040455,0.0868679973654615,1,8.09005640256544e-16,0.627188837269409
1600,0.1,66,0.154167127462569,0.649584120987863,0.15,0.00416712746256917,0.122338090410936,0.185996164514202,0.063658074103266,1,2.50029164039489e-15,0.649787211229182
3200,0.1,66,0.134577505178215,0.637410387687433,0.15,-0.0154224948217846,0.11249276782881,0.156662242527621,0.0441694746988112,1,-1.19499896089614e-15,0.637510006409256
800,0.01,67,0.174600366558976,0.689468956285019,0.15,0.0246003665589761,0.126823483394687,0.222377249723265,0.0955537663285788,1,-1.82909243306995e-16,0.689900278789693
1600,0.01,67,0.127809146649661,0.633660818610438,0.15,-0.0221908533503393,0.0967603370773951,0.158857956221926,0.0620976191445313,1,-1.62262564495919e-15,0.633858930486034
3200,0.01,67,0.145764295007086,0.629395434720795,0.15,-0.0042357049929142,0.123957256506891,0.16757133350728,0.0436140770003889,1,1.58581481279896e-15,0.629493800812625
800,0.05,67,0.16619036206721,0.668251184611604,0.15,0.0161903620672105,0.119883768448239,0.212496955686182,0.0926131872379424,1,7.96376853351433e-16,0.66866923356373
1600,0.05,67,0.157439474716568,0.642348735694779,0.15,0.0074394747165677,0.125964965029653,0.188913984403483,0.0629490193738303,1,3.58244683917874e-15,0.642549563817768
3200,0.05,67,0.132160015987549,0.633754938051287,0.15,-0.0178399840124508,0.110201931178905,0.154118100796193,0.0439161696172886,1,6.61298706766678e-15,0.633853985475202
800,0.1,67,0.16690795798668,0.674939853647527,0.15,0.0169079579866799,0.120137871767874,0.213678044205486,0.093540172437612,1,-1.05832009822393e-15,0.67536208694103
1600,0.1,67,0.173159797217442,0.664803040859047,0.15,0.0231597972174418,0.140585046795031,0.205734547639853,0.0651495008448221,1,2.57301124850784e-15,0.66501088924332
3200,0.1,67,0.164569903762394,0.665766006627469,0.15,0.0145699037623938,0.141502712394718,0.187637095130069,0.0461343827353511,1,-4.3143960626324e-15,0.665870056953439
800,0.01,68,0.15818580924728,0.66958864062011,0.15,0.0081858092472801,0.111786536358454,0.204585082136106,0.0927985457776513,1,-5.27355936696949e-16,0.670007526266725
1600,0.01,68,0.119229852967814,0.618492911347367,0.15,-0.0307701470321861,0.0889242571944598,0.149535448741168,0.0606111915467082,0,9.99478277918797e-16,0.618686281028925
3200,0.01,68,0.166527625856065,0.659754920744641,0.15,0.0165276258560654,0.143668704161228,0.189386547550903,0.0457178433896758,1,-5.89469445477775e-15,0.65985803161825
800,0.05,68,0.200476322743671,0.684127575854047,0.15,0.0504763227436713,0.153069571557711,0.247883073929631,0.0948135023719198,0,1.14006026841196e-15,0.684555556862974
1600,0.05,68,0.141030659842214,0.648944991435864,0.15,-0.00896934015778592,0.109232939563165,0.172828380121263,0.0635954405580973,1,2.65037991553641e-15,0.649147881855527
3200,0.05,68,0.1907845788605,0.677856071860816,0.15,0.0407845788605,0.167298495801736,0.214270661919264,0.0469721661175277,0,1.29946400861947e-15,0.677962011702345
800,0.1,68,0.176024604136525,0.656089607625113,0.15,0.0260246041365252,0.130560749320339,0.221488458952711,0.0909277096323724,1,1.62786450985664e-15,0.656500048458268
1600,0.1,68,0.137297717081231,0.653675871462631,0.15,-0.0127022829187688,0.105268187940491,0.169327246221971,0.0640590582814795,1,3.01730862517502e-15,0.653880240975662
3200,0.1,68,0.145111524728936,0.645413661318521,0.15,-0.00488847527106351,0.122749493191215,0.167473556266658,0.0447240630754433,1,-5.09617521793348e-15,0.645514530845013
800,0.01,69,0.163642237380046,0.673466002303062,0.15,0.0136422373800457,0.116974281971981,0.210310192788111,0.0933359108161302,1,1.1431480761992e-15,0.673887313574988
1600,0.01,69,0.161174007794406,0.651868639214098,0.15,0.0111740077944063,0.129233031406637,0.193114984182175,0.0638819527755383,1,3.02285974029814e-15,0.652072443702185
3200,0.01,69,0.146000843837541,0.631535549252911,0.15,-0.00399915616245922,0.124119655514481,0.1678820321606,0.0437623766461191,1,3.03311195604117e-15,0.631634249816028
800,0.05,69,0.118432232230472,0.632205099838129,0.15,-0.031567767769528,0.0746234589485203,0.162241005512424,0.0876175465639032,1,1.21486154469608e-15,0.632600598844493
1600,0.05,69,0.200075224932663,0.680962999909626,0.15,0.050075224932663,0.166708651066983,0.233441798798344,0.066733147731361,0,-3.73229225303362e-15,0.681175900649517
3200,0.05,69,0.142652705826519,0.64394662757386,0.15,-0.00734729417348062,0.120341503480727,0.164963908172312,0.0446224046915845,1,1.98396854500515e-15,0.644047267822592
800,0.1,69,0.127327241709601,0.628185673355604,0.15,-0.0226727582903987,0.0837969953543409,0.170857488064862,0.0870604927105209,1,3.73034936274053e-16,0.628578657862828
1600,0.1,69,0.131862778837055,0.615699155372524,0.15,-0.0181372211629449,0.101694074591008,0.162031483083102,0.0603374084920938,1,-5.96953042553139e-16,0.615891651595883
3200,0.1,69,0.157569698059277,0.653592438466592,0.15,0.00756969805927737,0.134924291558355,0.180215104560199,0.0452908130018441,1,2.9350480379442e-15,0.653694586226606
800,0.01,70,0.128580177397135,0.630255582667401,0.15,-0.0214198226028654,0.0849064962803103,0.172253858513959,0.0873473622336486,1,8.3544282603043e-16,0.630649862082048
1600,0.01,70,0.17176404477098,0.651706108829212,0.15,0.0217640447709795,0.13983103222573,0.203697057316229,0.0638660250904998,1,1.62297258965438e-15,0.651909862502734
3200,0.01,70,0.172115595948532,0.673579528677069,0.15,0.022115595948532,0.148777684828602,0.195453507068462,0.0466758222398602,1,4.20725954075607e-15,0.67368480015207
800,0.05,70,0.2086735231089,0.70930358494886,0.15,0.0586735231089004,0.159522195558622,0.257824850659178,0.0983026551005561,0,1.76086575875978e-15,0.709747315730421
1600,0.05,70,0.158564211061721,0.649818835597752,0.15,0.00856421106172076,0.126723673205537,0.190404748917904,0.0636810757123674,1,1.72428044065143e-15,0.650021999221787
3200,0.05,70,0.15639629256223,0.655686712822584,0.15,0.00639629256222979,0.133678324490328,0.179114260634132,0.0454359361438044,1,2.87274544430449e-15,0.655789187889683
800,0.1,70,0.137726200150185,0.662918081370525,0.15,-0.0122737998498147,0.0917891649400872,0.183663235360283,0.0918740704201961,1,2.82447676358544e-16,0.663332794005001
1600,0.1,70,0.136882130664188,0.629134196931185,0.15,-0.0131178693358122,0.106055121478497,0.167709139849879,0.0616540183713826,1,3.08145869931664e-15,0.62933089357408
3200,0.1,70,0.114376708181579,0.618535426985221,0.15,-0.0356232918184213,0.0929459428377142,0.135807473525443,0.0428615306877289,0,3.41289496663677e-15,0.61863209580303
800,0.01,71,0.146092611400969,0.654922946175053,0.15,-0.00390738859903059,0.100709600613051,0.191475622188888,0.0907660215758364,1,6.87540302468648e-16,0.655332657160497
1600,0.01,71,0.161022512356773,0.672100821879414,0.15,0.0110225123567735,0.128090177235188,0.193954847478359,0.065864670243171,1,-2.75075101585642e-15,0.672310951889824
3200,0.01,71,0.138981349305615,0.609731221253102,0.15,-0.0110186506943851,0.117855628521613,0.160107070089617,0.0422514415680036,1,7.10563552441812e-15,0.609826514091263
800,0.05,71,0.15923656335806,0.666769154851328,0.15,0.00923656335805978,0.113032667274717,0.205440459441403,0.0924077921666858,1,-5.49560397189453e-16,0.667186276665572
1600,0.05,71,0.121474312082667,0.655104668823152,0.15,-0.0285256879173332,0.0893747731577313,0.153573851007602,0.0641990778498708,1,-1.3954961318452e-15,0.655309485044766
3200,0.05,71,0.162131398608381,0.658712759542914,0.15,0.0121313986083807,0.139308585293419,0.184954211923342,0.0456456266299227,1,4.92868766632792e-15,0.658815707540658
800,0.1,71,0.150089939504387,0.648554146958776,0.15,8.99395043873208e-05,0.105148255875987,0.195031623132788,0.0898833672568011,1,-1.56541446472147e-16,0.6489598737091
1600,0.1,71,0.180128104576856,0.677897545539131,0.15,0.0301281045768562,0.146911735215236,0.213344473938476,0.0664327387232399,1,3.2911173786232e-15,0.678109487875258
3200,0.1,71,0.121369049952837,0.635087542363583,0.15,-0.0286309500471627,0.0993647936088741,0.1433733062968,0.0440085126879264,0,-2.80869945357143e-15,0.635186798055733
800,0.01,72,0.170423191178756,0.678921861167896,0.15,0.020423191178756,0.123377170987397,0.217469211370115,0.0940920403827188,1,2.237654506132e-15,0.67934658555174
1600,0.01,72,0.172667979844276,0.662552262762771,0.15,0.022667979844276,0.140203515522012,0.20513244416654,0.0649289286445275,1,-1.50546242139171e-15,0.662759407449017
3200,0.01,72,0.159631151750953,0.653257126078081,0.15,0.00963115175095283,0.136997363018071,0.182264940483835,0.0452675774657646,1,-5.53668222380566e-15,0.653359221433251
800,0.05,72,0.117899311603353,0.654524164739586,0.15,-0.0321006883966472,0.0725439344512593,0.163254688755446,0.090710754304187,1,-2.55212517785708e-16,0.654933626252728
1600,0.05,72,0.120195851346647,0.633718697056563,0.15,-0.0298041486533534,0.0891442057826338,0.151247496910659,0.0621032911280256,1,6.7092165156879e-16,0.633916827027655
3200,0.05,72,0.126949741355935,0.623399806620675,0.15,-0.0230502586440648,0.105350436953574,0.148549045758296,0.0431986088047221,0,-2.93869095724375e-15,0.623497235675989
